candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],sigma_x,sigma_y,del_sigma_x,del_sigma_y,p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
759,40698.556948214624,46560.549141446856,21.350506731572217,8.867996083444718,153.48626308078266,64.4971073155539,20.008823477078543,8.308272680035977,1,139599.14311222776,203.9096004623376,56,15,9,216.549,139158
760,40839.913659980164,46683.889885848264,11.529985023204791,8.101139840685521,110.82175416608202,77.8462519277352,10.529138231678418,7.324509040639046,2,143043.7330723963,22.239148896835825,117,14,16,703.357,142603
761,40607.220626548646,46539.16363743993,16.80059790000142,70.53621743704929,81.7825692185738,29.811556274552288,18.729778125182495,51.55034196866986,2,110061.10584890356,11.609390821872802,30,10,6,281.568,109620
763,41848.644121947684,46391.46917315912,15.245006175906292,7.936145353231021,99.3198856773025,46.44863390148189,13.640379485579832,5.351224615107631,2,110508.69344945248,128.87631175344578,181,18,14,469.97700000000003,110068
764,41227.311310151155,46069.07777705124,7.460382179174639,8.239688075663503,65.68007245922783,73.054314840456,7.081749316539535,7.900749055977591,2,144305.6659090909,74.83788105079904,41,9,6,271.515,143865
766,41488.088375273335,40205.99252377654,23.45380388277045,26.462132795446266,180.62105733751977,213.9887955985343,31.829379068811292,36.333483536492665,2,142762.25159076048,15.945740801996845,86,10,13,383.52,142321
767,41502.30829774548,39835.424655658775,21.856196777195336,15.30281478887985,164.5079397521525,114.29956602606791,23.816052720348054,16.815241180356125,2,102578.45575008374,581.7833189775475,98,8,10,425.5289999999851,102137
769,41469.39172929448,46133.760032795464,12.275248316473657,8.417814317949285,97.53105291472487,66.52886004041184,11.193180393732078,7.636777278247724,2,103507.6602870913,15408.925003163646,67,14,13,603.3029999999851,103067
770,41280.268742968605,46914.20048555833,54.82101433210631,8.968408768626125,124.8907639821485,78.95352770918632,36.03253711420591,8.08610971665495,2,137110.46985779246,35.15149916968313,96,15,10,538.768,136669
771,41768.90992058049,46627.92659051274,14.686452148350304,5.631856511392552,222.7839434964611,85.84823382964831,14.061109418620138,5.395280190713585,2,101566.96295358153,10.760962284512846,194,14,14,844.202,101126
772,41706.6508019365,46325.88670548584,56.35312187925747,26.644638779827257,207.64830935849835,100.71857824819801,58.04230748840271,27.199329158745158,2,100747.38330555556,120.99711805264255,69,11,12,446.23,100306
773,41748.40758339726,46321.12790567249,10.734999497948422,11.28301972749366,75.14926854324601,78.85061235034384,9.852652295424122,10.383306095485088,2,133225.18877248937,2777.6123289761285,146,14,13,762.686,132784
775,41977.31359900092,46771.85466226373,21.54248097144496,14.81535114610917,209.65536800491378,144.41692563483588,21.755415828355193,15.04335921704108,2,123556.44475665399,15.15628909875883,136,18,12,768.176,123115
776,41675.345619885135,47077.205984286906,15.983473573049885,12.67419562549053,112.02051750009173,89.01921111485584,15.808289051126428,12.526331221709363,2,111230.58532439785,7913.225621214789,60,11,7,445.39300000000003,110790
778,42017.9591130522,46894.0179293711,28.164616680576163,24.509678513150885,228.8996622709146,196.73120774745848,38.20283967307182,33.249727782088705,2,108494.91783604071,577.2008694349861,134,13,11,720.71,108054
779,42059.102241964545,47047.07248811568,13.976002375287814,9.876171984287486,128.06602854215444,90.45789808286644,13.743353816206165,9.697465347041256,2,133687.62694668962,53.96509645794103,158,13,7,813.318,133247
780,42070.80214815306,46585.88197197023,10.8285082656071,16.262605919776277,57.27603222207734,85.29223486684602,9.184326874618149,14.78379995623311,2,128977.65093949299,950.8674656606022,91,15,10,408.4710000000149,128537
781,41669.277485473256,46999.97031552818,56.353943437279945,12.10759261189937,105.54562990268359,102.58139139333801,35.99899442039904,11.531969176479915,2,135983.45494736845,85.26848208883403,41,7,10,346.216,135542
782,42099.51154630547,46956.31165349543,44.67159199297992,32.567356728614506,267.56695322899077,205.98321028635002,56.836146514656846,42.89714749130703,2,107011.0911340367,699.4128430821362,78,13,11,358.253,106570
785,42074.02343950581,46958.4290161119,20.507344107688542,16.99915976575045,173.84766210029792,132.0486640909969,24.97436552604168,22.13405001110262,2,114299.91090162874,670.5615837053039,112,9,8,950.862,113859
787,42018.24498324732,46789.469969851605,16.91072882945739,13.561404570269334,74.10812458970051,61.24777484594067,16.458857701134946,12.308704687221796,2,130647.4418883428,1766.9645203673176,54,7,10,341.675,130206
788,42128.170172594975,46769.68186057538,26.532246221946984,21.794586453098237,141.55551411893873,116.7873017345317,28.6745383192144,23.749948392872668,2,113812.91563031744,9.598646528469754,35,10,9,224.903,113372
790,42325.32048716427,46786.474600261645,13.90513332394721,10.915868331783955,65.45281694111749,51.0946414112765,13.670037129650968,8.836367988730327,2,112436.48813251547,10.625706001541824,47,9,8,304.652,111995
791,42323.92634892024,46859.400777621704,16.11922957535534,11.92746222077137,92.61877943632884,68.50696528086561,15.20069071725068,11.247743383515905,2,122135.38117389091,2629.66221546416,61,10,8,337.909,121694
792,35143.72500321553,37131.16527010877,9.565300662861988,9.071441634893299,105.1565347102197,99.72535745087703,8.926150101196463,8.463528270785444,2,158019.57003686661,45.157746624937104,122,12,13,550.7580000000298,157579
793,35256.06867733994,37223.17949094046,7.971161391194431,8.876482043523364,104.20045373434172,116.03533161894094,7.530771955155576,8.388780979371367,2,161421.96253488373,150.52276313573063,126,10,15,909.652,160981
794,35918.27725495059,37268.05369482173,12.496479337966067,9.206299418280206,130.46538964349784,97.00995971665625,11.769082236331869,8.47674992038476,2,164612.20231750596,1743.6029616046978,181,17,14,814.662,164171
796,35155.73520403163,37162.570602259286,9.828623110899667,9.845387278129664,69.39768357111055,59.236828031895676,8.969550337748261,11.974240683594399,1,152159.14945572618,8.147755816102112,35,7,8,158.606,151718
797,35616.56187079883,36823.25705628639,7.792437342421772,13.14238684867565,57.82688317759607,99.02663135841458,7.302853573082895,11.985373676005276,2,157197.73139089782,0.04908178470741195,98,9,16,844.394,156757
798,35197.89354316503,37217.69509967985,26.178120914945772,10.294276143026007,163.52154518066766,83.66091300834017,26.551956030391462,9.655503999507784,2,159652.08065116277,122.0063713442866,67,11,13,526.0500000000299,159211
799,35490.63401762106,36960.20696408526,8.203046668046584,13.947039371653847,69.26354911223908,118.28674039407927,7.396226500128787,12.720379645914248,2,171007.36308091148,3210.7395979475073,109,16,14,390.12300000002983,170566
800,35283.5297651334,37324.97316519496,14.53116691839101,54.16843399905066,99.86942705255998,326.1975856869705,15.576732272617313,65.94096328247718,2,180787.8229047619,168.35975293115288,83,11,13,672.4349999999702,180347
801,35355.38238977351,37390.555116684525,13.242036492982505,17.02126514719485,112.26761410431342,144.19820167813637,12.641692511275373,16.182438130838246,2,152803.53031924178,128.0690374872559,68,16,11,396.6580000000298,152363
802,35334.63981035484,37652.12083160092,4.2586448412888736,5.220769630222049,63.77269925747899,78.59578854504471,3.8943536116394744,4.737580646625976,2,178356.0629681399,5.21476946940629,73,9,15,490.741,177915
806,35492.681640258066,37876.79686648173,5.258535893112532,5.954696427936975,69.70586425736285,79.20704534252158,4.83500431653739,5.475725228336237,2,170453.68196541443,130.8525833352927,56,9,10,331.1239999999702,170013
807,35538.41234807536,37107.244300280174,28.077674076372045,26.5334525249534,102.59943328354896,34.56244876498991,25.440244210162906,16.00820870325244,2,153205.1803244549,549.1529062168286,32,11,7,298.6069999999702,152764
808,35629.2675877395,36922.930516431355,10.429497234254324,20.158254063566933,59.61875763363185,105.78980108000648,10.411878047649466,20.98793470484788,2,164287.10628872822,219.71023615198195,24,8,7,264.92600000002983,163846
809,35851.96126730722,37171.75796809913,13.746090695039097,7.866673322696746,88.99621961175674,49.82432788409138,13.476361541269508,9.879286829900057,2,177894.27612256716,23.426461534901776,40,8,5,316.13,177453
810,35760.67204812867,38357.71516872716,15.120906150448285,11.88297251330274,107.08690461737419,84.34391216196887,15.088178096391706,11.992241585782367,2,177820.64775805417,12.28174332878164,67,7,9,344.588,177380
811,35849.685814007746,38524.40199284104,19.5608498320447,25.994726077219926,132.86661400016857,170.70140714374529,18.29330832047571,25.605281910791604,2,153080.43166877123,25.479782771533568,216,15,19,789.7570000000298,152639
812,35805.86501515099,38487.340556424795,16.040753961828607,23.389655566533982,89.30619701712675,128.76290568532957,15.037796426094214,22.420180752273097,2,173661.10019436365,0.0,89,9,16,628.017,173220
813,36043.67878198351,37499.84269189769,26.369230242418826,23.184914495530464,220.97223245371495,202.85551204071254,29.85346241012408,26.084818639211605,2,174216.94885035985,1012.4107830035182,180,14,15,960.2069999999702,173776
814,35879.10829688035,38395.28079670186,19.337301335350844,43.02849544003601,144.72900907666698,242.3429124383896,21.825923283041675,47.01288487396247,2,160919.64413947763,13.46268913403413,74,13,11,554.789,160479
815,35971.83369707823,38610.759291779046,15.750728953828833,11.347450131831007,82.27786109622016,58.684829664687356,14.542699538879722,11.057499062461524,2,150950.01055025245,78.74502875071686,40,12,7,230.699,150509
816,36109.019313944,38854.51026440463,3.561770495867252,5.001047279850553,75.37325537752126,104.99770985557178,3.3057839802092426,4.7593414638542395,2,155285.7873016142,501.2956943334997,103,15,7,710.0170000000298,154845
817,36348.34621141941,38672.79985684671,10.454466341279428,9.023415508577589,82.06772547388718,70.50425751809058,9.41069224319475,8.024920771989917,2,154142.6571736279,7.084807331055636,102,17,17,570.809,153702
818,36127.05584257574,38898.79440971484,10.348539012410328,7.621313664019422,88.35322801539559,65.08544974608766,9.32624072457695,6.871893167409928,2,161856.74414909698,68.93119479360797,151,17,20,581.612,161416
820,36170.1972634951,38567.61457254123,60.4299268929349,16.211010398903543,229.4345695063031,81.70627252565312,63.30622522799372,15.949825658293948,1,168829.3236060606,122.66974162259378,50,10,12,460.27500000000003,168388
821,36196.15357647134,38835.98096969969,12.581912579016086,7.242531231701086,114.84424103896933,65.40757180546814,11.953947156032104,6.851426485774422,2,151588.9049912009,13.402615205839895,62,9,9,288.2749999999702,151148
822,36113.87987457718,38772.96370254214,8.312589716783862,19.50577927144152,42.5297554076618,107.97788621456426,18.830764772179027,18.595429872483372,2,156061.26559955277,1276.127682272929,45,8,8,431.267,155620
823,36262.7550047573,39124.536921269435,25.111671290645347,13.826384789004267,90.65079722409139,126.55609645583213,20.971463365402848,13.455537472227432,2,179874.24261613976,92864.31721875542,43,8,8,457.7590000000298,179433
825,36454.66700755185,39405.97473495312,12.263536480700616,19.024997932573285,62.62516750667467,93.89968999542441,12.307291021759372,19.62169042923914,1,167773.9084084065,7216.171609201766,47,8,5,312.4359999999702,167333
826,36578.300914113745,38237.955324844435,14.36078262587966,9.923879050184825,37.79162230782329,50.42415833644733,11.420480611204285,7.127840004989904,2,175345.98389225669,60291.930637590944,47,5,9,345.455,174905
827,36530.55968484365,39525.64715278834,8.522091618950748,5.550822576423301,99.82315890845102,68.83042866972465,8.471553978928162,5.175713875035591,2,166183.03368292682,160.1467057846618,92,12,11,616.421,165742
829,36923.87582432783,38721.94941427257,48.29335055433583,20.617126147779608,150.04897156634553,95.76658838155588,63.41605061604524,26.40867423302881,1,152590.61485714285,74.72584937673656,32,5,8,373.8079999999702,152150
830,37090.99222996219,38937.876193120406,6.973170024198112,7.886156078149043,64.51240296540507,73.49375963492123,6.3449863986853385,7.1566499762864835,1,161026.9168829645,0.021853662456106232,47,12,12,304.206,160586
831,36892.271542825816,39862.040778217786,18.914371915624077,24.752151305122553,79.15454390002601,109.0867191036793,19.23233851019402,23.11017573798086,2,170179.99219777394,173.14060152012078,80,8,14,332.988,169739
832,37361.659161532436,40392.876360030714,8.530421960548223,17.93656393656297,101.72117509045088,204.74774171803682,8.533320494638764,18.472814962038807,2,151153.48698484848,282.0591901870145,190,13,11,978.572,150712
833,37093.4464195457,38922.58678581819,4.118446578421996,5.291522956713913,47.11677848299067,64.02198423488665,4.844802351015471,4.905436875822334,2,157045.2646538315,315.78797364301266,34,7,10,291.09000000000003,156604
835,37383.83160814233,44383.291666574485,11.305345859119996,27.568991885934736,109.59184955177787,251.0551034298504,10.937922172252975,28.204657684749144,2,165051.95929568258,361.3180800013278,147,13,18,338.98900000000003,164611
836,37357.20278262919,39436.23207811231,17.024838438027547,53.25099918061889,82.60937490448312,253.31759105040717,16.736014567162915,53.12970277535274,2,168469.09147144767,289.3752843407487,60,12,14,416.973,168028
837,37471.96576793971,40394.27042258533,33.166826702346135,14.30517563782669,204.35071660822808,96.3347602205964,40.02765593022968,17.872126514991677,2,165727.38897542196,54.243592129614555,72,9,8,432.545,165286
838,37305.3060100342,44348.477515042105,12.849222415437804,17.57318304934138,93.85863211470082,128.17711175326116,13.845244446799667,18.605024839675323,1,167814.2809304738,62.89551142483256,57,8,8,274.7560000000298,167373
839,37280.379421523256,44527.38123906801,26.357001273341556,14.563904042658379,124.32978474992532,74.01541597768217,26.628099537235208,13.327430542706457,2,171637.89924157044,3708.7572737280984,124,11,12,561.395,171197
840,37590.79677612695,40403.90969770092,56.380814345675304,27.379908593326036,301.93187752235207,165.5649853799022,70.02724199040225,36.39269775506997,2,155835.06140620398,347.19292539246584,67,13,13,477.903,155394
841,37738.90682060912,40472.428896140176,14.186135668454982,16.113914564585116,170.99195672374836,194.18812360046516,14.72059070376586,16.642725061612495,2,173772.86079159702,15.778941061899108,265,15,13,910.5970000000298,173332
842,37720.7972936443,40447.550140636566,40.687276649922,48.56270429880154,75.95216858390019,142.2098718656522,40.16367517163146,48.236698198019965,2,172868.24884061413,7.703790509161985,84,8,13,556.8050000000001,172427
843,37289.31265571716,44321.2088516119,17.464680880244806,15.973038848161792,78.71610621345305,76.38770019996397,18.43625189219824,15.978314495836937,2,165653.41204376076,9.297026385609183,39,5,9,448.668,165212
844,37490.17844792273,44266.68524639198,24.985494234151425,14.94209809869564,93.76952534435046,55.7978583815644,23.842086028162655,15.465454621558125,2,164141.40475799033,8.540923208696704,55,7,8,489.873,163700
845,37384.44570811535,44759.225478751425,14.867828322726437,24.43386936672589,120.61185508061737,173.72322603428552,17.77077072691348,30.173372879920265,2,178718.36795697213,350.8028984492111,107,9,7,473.618,178277
847,37610.87044882135,44233.707053873295,18.86904539245252,27.511068825217002,74.31109738720176,104.95075184208298,17.70562136415438,26.940864700502743,2,160488.74950635154,190.6047375231135,99,9,13,458.058,160048
848,37345.30310241864,44556.02739629545,13.83246079782656,33.11984044318313,84.84751616443803,214.70012523735477,15.268546842287144,41.15371210463432,2,161857.27423396934,7.845306925883066,41,8,8,423.581,161416
849,37860.466612735494,40130.173890134385,8.04857432014715,15.094415175023627,48.87008441486499,97.00733661456422,7.500237900543114,13.886263219078094,2,158196.03133320156,24.49951537813026,112,9,11,796.5120000000001,157755
851,37520.03331210684,44833.67745009303,8.818491192861726,4.3658889523501445,91.91703932903914,44.20947822331428,8.58774683461056,9.047240559087147,2,157375.46445736944,600.7798534322375,34,7,6,286.484,156934
852,37827.623709365595,40601.22979526096,17.883552517241448,20.011203231370036,110.14087866594268,120.88588423704515,18.47434201591453,20.87403746283686,2,167643.5443,110.88205583799295,57,10,8,440.8270000000298,167203
853,37642.02290756849,44966.60305336477,23.682642456275378,18.042960658384544,137.7766230123597,105.40907606666552,23.75229994081102,18.16871547073725,2,174421.53136734545,811.5524877671634,45,9,11,369.086,173981
854,37838.84586698638,40414.61532507682,8.498895916978556,6.170068291156593,116.31814419467716,84.43242931254788,7.979610613263177,5.819050133692042,2,156813.89085714286,196.12971845743613,199,9,14,910.361,156373
855,37799.363259333295,44391.25247985555,34.45936674371162,15.077723042648678,133.4975250044835,39.33477034761812,34.043631130652834,9.087551632218556,2,172633.33292807452,1514.6264997764729,57,7,10,318.872,172192
856,37651.456860071696,44349.93894112161,11.533036615137394,59.15324061532415,48.59054871500915,31.741065029209064,15.633182490097902,86.10541346612388,2,159512.25714416776,9786.488535983548,33,5,10,411.963,159071
857,38031.46395132602,40303.36032512886,11.11832961370536,12.58647848765714,64.4017838508355,73.66702843216234,10.296693124145278,11.708045947468422,2,176751.21756084645,764.2474165549332,89,9,9,505.092,176310
859,37880.729653709306,45201.94708800558,9.708283758037469,16.50735596520328,61.95773678817689,104.27121006575575,9.140391829527507,15.936824383469519,2,176220.88559416143,51.28185589349252,57,16,8,277.14000000002983,175780
860,38202.0329371097,44404.01427018253,18.374729608479388,21.937226027448425,89.61520976437185,104.83015715628355,17.185675589598898,21.31866704417792,2,175089.62295420625,66387.80681189275,57,12,10,367.2629999999702,174649
861,38140.509698987764,44407.524665891615,11.04554401795326,8.226932139604136,78.81587876718876,61.47365763683429,10.968492895282168,7.501988211985808,2,173159.19149156625,164.36840406264614,70,9,7,381.42,172718
862,38241.45056067871,44578.349338872635,13.08646263660313,16.90133710890574,102.35259209399686,129.91974512992988,14.05093185771063,17.99648013632013,1,168088.6744576305,150.3399527293861,41,9,8,215.346,167648
863,38385.66356338514,45401.872595277884,18.5613687189826,15.663177037125868,117.18808021256783,94.5824955404099,21.616171208973284,17.98232718236253,2,161876.0806102781,18.09566282199888,73,9,5,504.572,161435
865,38332.10518787394,45167.56117832141,11.138972199869846,16.83974569104813,39.904486057637385,88.57235083751668,7.612240647390943,16.900614857339075,2,156583.71039827022,0.02991525595299352,30,6,6,337.107,156143
866,38592.49566870006,45439.76484206029,22.354479439873522,7.9227236543622634,187.95258065244235,68.07198606521884,21.71106493915839,7.67791307657278,2,174842.79060326368,382.7975401698633,62,12,11,411.839,174402
867,38875.063200738885,45038.66466364041,13.287752269616778,56.837253798432215,48.69832259351354,216.36884609303226,9.52229538090413,54.94262887027802,2,154753.7206149784,527.6490118880472,97,9,13,533.2750000000298,154313
869,38673.98704060653,45467.95025737171,11.191619019989593,16.377549275292644,83.81695107845223,121.05065603055932,10.472438112747927,15.727780000853826,2,158077.0011937674,380.71482815553634,55,10,13,350.90000000000003,157636
870,38989.820750132254,44769.256859483496,15.947280775087815,67.0036906332912,118.8611718542941,177.88975687461658,15.74709405357586,51.59124907922896,2,170945.72790483694,47366.69234462826,68,12,9,421.432,170505
871,38973.83373860315,45550.31048716318,37.76114190127266,69.51869149122713,177.98333705452418,30.943059375654173,53.64131194357839,102.56495881359733,2,165010.84215538256,15.150843008571009,38,13,4,329.3359999999702,164570
873,39469.64688401805,42673.19718979484,47.50624845438702,31.011495063451505,315.21568708646964,228.03388147931412,95.91822420638056,72.43828494097154,2,160391.4430439614,614.8801324028497,163,13,12,734.701,159950
874,39423.682429411034,39311.53268075705,7.065527758969027,7.401486186573093,73.02534255247119,76.3912677879431,6.442001692921027,6.649028337944155,2,158616.81928643573,27.553460844844082,92,15,13,774.641,158176
875,39363.97885489999,41838.39655993723,8.270049387461121,34.190586803946175,54.449674774537584,219.96543943242273,7.299826479631366,35.42717199510677,2,164860.4390562423,1063.4593627912625,68,5,15,523.167,164419
877,39357.93913171917,42218.161018249826,4.297295305381945,7.247497937377166,66.84788622609956,111.74528226601025,4.058232140590726,6.7673557561137185,2,150464.23089285713,167.57467328911136,74,10,11,692.6230000000298,150023
879,39668.16175531598,42730.747938843415,79.9360276948994,16.133342547551806,403.6023801800986,105.03160162095918,118.67992109888428,18.858679020313073,2,155221.00684527153,0.0,85,13,10,732.945,154780
880,39655.96247205491,45599.757492371864,11.469012983308456,7.122021333744596,147.27049481019625,91.41226429120685,10.708392209111377,6.636966036112083,2,156814.01507008838,53.43189852400442,116,18,11,572.19,156373
882,39477.02274787365,39830.06299729603,4.356790692107262,8.627254904622196,40.29757189293876,76.24705862892019,15.465553792179222,8.08386298880304,2,150851.51447444267,63.55082574318433,199,14,16,595.455,150411
883,39430.65957012573,40265.34241926607,7.068229007326402,25.755989077164344,70.48403862626509,255.4933699626335,6.746587590894471,24.293469843284612,2,161442.7250909091,236.63022276569595,162,12,18,989.764,161002
884,39411.75358824555,41078.682928463066,13.052698933955595,21.01618331707067,68.67225501023316,111.13699302602804,12.308966565921573,20.043358837707675,2,175909.62765939202,16.175201898652162,57,8,10,296.949,175469
886,39447.25496296827,39235.315764460815,12.647226823383805,8.229847306103393,89.54443684884953,66.45784220652959,14.521521633210096,8.993755287495368,2,159379.93383333334,112.70751983403308,41,4,6,437.349,158939
887,39638.45993332207,39105.75544946533,10.901906672759658,10.971227029015989,79.78940340380254,80.03024285006818,9.900014850288937,10.15817236734534,2,171257.83535405152,103.25697069502395,88,10,15,407.919,170817
888,39439.57622174547,39842.747649895195,4.750219611923848,7.513529523239521,52.61021596058512,83.85984220069703,3.607830103530132,6.962956340792279,2,177655.2337455766,27.300393419106758,37,8,10,336.178,177214
889,39429.004323181325,41667.70438764065,14.058723933020591,31.19638848798126,77.13116546205791,198.47472647419752,16.817812057587233,36.50454778069924,1,163383.58188707996,2.600337276577646,56,4,16,257.432,162943
892,39550.04368907604,42774.06168861872,15.415595854932718,18.113555936668927,89.02701776778015,103.82945979255574,15.504919309846628,18.3217176267889,2,158575.05376405842,163871.62605098615,59,7,9,299.73900000000003,158134
893,39557.31833456126,45550.80416611928,11.093939332501932,9.53276029510119,109.84832929121752,95.04436497499933,11.498570135499255,9.828177574714536,2,177126.0781333334,143.79701510735083,76,9,7,711.4599999999703,176685
894,39804.76447363904,45617.35748500487,17.368674781789085,9.618544191438751,188.40930520955862,103.39965310122284,16.45761283919504,9.283562339003147,2,158497.25212290057,30.775787065764582,151,14,15,544.7449999999702,158056
895,39636.065070804536,45757.09032251055,15.454257946072739,10.453860625781445,109.99346740895348,74.55257575553402,14.41028661382041,9.915209197218966,2,169973.45471999998,90.94488372834586,49,10,12,371.3339999999702,169532
898,39576.90596724102,39121.66240222817,16.51293018899913,17.043699385637797,90.62768847062364,83.82793385083396,15.858318588998532,17.804831090976208,2,156142.87754545457,146.51603306626768,95,9,12,597.069,155702
899,39684.100358530966,39810.86049209311,9.99649278496979,28.181570712642866,75.55188670488769,195.08474313214876,10.075862228587635,29.552925050358873,2,172721.6690344828,98.84972262549832,52,8,13,482.736,172281
901,39482.91032372885,42793.85623278286,24.25348081474544,13.42808042910949,100.8147341255932,112.80259826992108,21.996752009772518,12.924874886751416,2,175980.04037311504,0.0,83,6,12,737.7240000000298,175539
902,39535.9254384083,42800.11272425663,15.082231318686434,20.090164407740385,89.4769332924867,130.5198930619172,16.50098723290467,20.6034620615007,2,176854.67792252,3093.137938355259,80,7,9,416.50300000002983,176414
903,39499.94694550437,45188.53677724928,9.39662358253406,16.038374551223576,66.8063000182922,87.66478570123499,9.131653092198587,17.161931148773093,2,167575.62831455463,150.97304411485226,31,5,8,203.00900000000001,167135
904,39941.6982981704,39053.47384789921,5.381335854997086,4.7626557063050265,97.37013081209562,86.07887726159893,5.114320033432191,4.532068899099243,2,179777.60499634038,51.69137149218472,183,9,10,691.293,179337
905,39648.11486280575,39771.01761930859,12.47891286795618,34.37800396190629,70.30803568914348,194.38253878802846,11.72743518102501,32.661410362344185,1,173508.70519516416,470.26035378620287,72,10,15,579.819,173068
906,39785.50325694394,40539.68749746605,21.953309778494017,28.832140199734084,161.102824825944,203.78200540081883,24.28341399382063,32.664462452224555,2,170589.32469949464,25.365925171277517,88,10,14,388.7330000000298,170148
908,40076.97743296781,42653.59417805333,13.725573089250263,13.534298902050178,70.47308198942899,69.34416024682741,12.721729034555704,12.429347094730689,2,156387.80396551726,226.70667567494712,163,11,13,942.3430000000001,155947
910,40006.08240526053,45603.462365056075,20.477201950963998,8.900047222545242,131.40207025132815,57.79141071501037,18.55055769180543,7.465970792157098,2,168481.1910360065,67.91130842896668,86,18,15,443.147,168040
911,39795.68848969446,45948.007298982266,55.28109710548741,23.898252073011474,32.4568880388884,65.66468018827321,189.07841763412353,31.96981266518479,2,171127.38252866012,2753.4976969783947,121,14,14,625.14,170686
913,39736.87102091934,39597.59375511935,16.117963348048086,9.14568453396183,117.76090996630492,67.9444703984336,15.443573424498027,8.781921040949955,2,162993.6878148148,142.9052709802158,57,7,13,589.916,162553
914,40078.64136778816,42482.98549804979,11.618851422117462,19.75666263465258,82.53889814567621,140.4291527169801,10.805157169289537,18.295081323239092,2,180938.9691772374,3896.2650904752936,151,10,20,510.428,180498
915,39627.761078694086,42855.558986702956,10.978844186167853,13.782243467495402,81.94653137388303,106.07532416671808,10.862475115026433,12.970521998792382,2,154141.1566153846,109.89806607351059,40,9,11,495.13100000000003,153700
916,39867.496582468775,45727.98852323736,9.673139869282753,13.088711476841874,78.81186552977974,100.40549196029528,11.132399862384874,14.7080517276098,2,150323.98061460123,89.27537862364203,40,7,5,286.577,149883
917,39877.127127220905,46239.732092248334,20.72726468745514,10.060065297338173,111.12406963324713,53.739263284811834,19.05376198445322,7.861429937166311,2,162261.1398775583,7.135030531660578,81,12,9,351.967,161820
918,39858.11135239622,39328.96714936488,9.30123880550876,12.485754543708875,77.05337157121035,103.44079647458992,9.592612008725983,12.907812703288053,2,177210.23119614847,16.903621771027957,72,6,9,521.3290000000001,176769
920,40125.11801169871,40698.78242379183,5.585326626755526,9.361523288753597,67.01160046658073,113.50565589741429,5.136703513373391,8.676426893937686,2,160123.17287500002,209.3068047879145,132,9,14,863.624,159682
923,39960.8919504695,41835.657401646014,36.012469062953755,18.315292823321162,108.63792278783973,41.32638359824858,32.62493487483378,10.495352062810603,2,150699.29742831274,11.260720457859337,29,10,9,169.817,150258
924,40212.31879591286,41724.81552838365,7.931746207733616,27.50188969014403,79.98517408794658,276.5345545171056,7.566659660028029,26.317670935139216,2,174592.4050857594,148.20494187107093,140,12,18,477.2280000000298,174151
925,40097.02967945256,45602.39869960425,8.349414944168787,5.470620481745331,95.67089155494172,63.986079064135936,8.253028290469432,5.310978738580749,2,180708.7429444444,98.14487537448723,54,8,7,525.332,180268
926,40214.12463479538,40001.873280711094,7.179069684035636,12.957434590199579,89.52460578921946,172.39231087593038,7.578054711200294,12.817997628661486,2,178746.9491951228,152.56558488501938,106,8,13,628.269,178306
927,40409.052274338166,46438.34665569957,27.852426998806056,23.94512278053615,157.31190346901053,135.20064785687742,28.54077292640997,24.2710658550019,2,177905.75069663348,5.242487138644488,107,15,10,357.2339999999702,177465
928,40126.58594877639,39790.485008212505,17.364742810602042,11.715134872589752,112.16927558761105,76.55656078590998,16.51481472967281,10.751568726493028,2,157910.7279597996,1133.3439724807845,47,10,14,341.502,157470
929,40237.06776626725,40875.80952047122,7.219756027740364,11.399011267807102,83.70385693178986,132.39480358846836,7.098925367643995,11.165169535732396,2,154205.41490439718,7.506865623866535,64,9,10,328.661,153764
930,40229.75405435088,40868.97159936159,9.57023393563133,14.868144037982313,71.73744058575852,110.88840977190651,9.236076971497658,14.198287205785842,1,152750.48231546883,28.351081020066758,56,6,14,301.582,152309
931,40184.69184973022,41418.13509551807,8.514168537360455,10.774354599261194,72.20947454006901,91.46034964258918,7.963248682583619,10.163391666636306,2,177537.99417391303,82.70778829771422,66,8,10,492.40500000000003,177097
932,40220.14696421163,41335.50579164814,6.705213535370939,22.880642253829212,74.98128866989398,252.78105871288477,6.88842220386856,23.29388140022894,2,163201.57475951657,22.059556032075594,118,8,15,528.193,162761
936,40250.477601834005,39890.52718798401,7.8185068050337225,6.763301399959294,69.20593812533394,63.66517924330503,13.491495616727057,16.59606530763597,2,168837.6842,85.71553563245924,41,3,4,387.8260000000298,168397
937,40260.605506834385,40815.32233509919,7.4258590125298465,11.454486332303047,64.85824970047783,100.59035332510487,7.599035308292022,12.083735529766882,2,155099.43806666665,72.5940058457214,46,4,10,401.402,154658
938,40243.802736791105,41017.3216660431,12.42410530722809,10.9667145313128,58.57617055271693,49.15847699037067,11.195488961431758,11.391350721453058,2,158073.01489999998,61.822123992067226,45,3,9,375.7950000000298,157632
940,40244.13640229263,45581.042857551256,10.713887640865847,8.297163832125102,73.54777440816758,55.778002391144156,11.473246399291055,8.394850311015867,2,165062.81533333333,55.49181079272758,38,8,3,359.678,164622
941,40386.99369195149,45672.107589146355,10.669592753223544,13.980813713017666,50.902983490656595,66.31954309476069,8.699246508008674,14.14242556405231,1,167891.42727777775,69.29167960778014,38,7,6,288.3029999999702,167450
